ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
218716_x_at	9.45e-01	8.79e-01	-0.1522386	-6.694331	-0.01140029	MTO1	mitochondrial tRNA translation optimization 1
213815_x_at	9.45e-01	8.79e-01	0.1520863	-6.694354	0.03165619	CACTIN	cactin, spliceosome C complex subunit
219955_at	9.45e-01	8.80e-01	-0.1520219	-6.694364	-0.01161958	L1TD1	LINE1 type transposase domain containing 1
207591_s_at	9.45e-01	8.80e-01	-0.151979	-6.69437	-0.0315047	ARID1A	AT-rich interaction domain 1A
203758_at	9.45e-01	8.80e-01	-0.1519774	-6.69437	-0.00968715	CTSO	cathepsin O
219413_at	9.45e-01	8.80e-01	-0.1518002	-6.694397	-0.01485872	ACBD4	acyl-CoA binding domain containing 4
217295_at	9.45e-01	8.80e-01	0.1517272	-6.694408	0.01334402	MUC8	mucin 8
216921_s_at	9.45e-01	8.80e-01	-0.1516363	-6.694422	-0.02092194	KRT35	keratin 35
211097_s_at	9.45e-01	8.80e-01	0.1514504	-6.69445	0.01486719	PBX2	PBX homeobox 2
219843_at	9.45e-01	8.80e-01	0.1511734	-6.694492	0.01722581	IPP	intracisternal A particle-promoted polypeptide
217552_x_at	9.45e-01	8.80e-01	-0.1511705	-6.694492	-0.02821438	CR1	complement component 3b/4b receptor 1 (Knops blood group)
221263_s_at	9.45e-01	8.80e-01	0.1511546	-6.694495	0.01989316	SF3B5	splicing factor 3b subunit 5
211901_s_at	9.45e-01	8.80e-01	-0.1511213	-6.6945	-0.03734085	PDE4A	phosphodiesterase 4A
222219_s_at	9.45e-01	8.80e-01	-0.1510618	-6.694509	-0.02559029	TLE6	transducin like enhancer of split 6
215275_at	9.45e-01	8.80e-01	0.1510265	-6.694514	0.01567825	TRAF3IP3	TRAF3 interacting protein 3
218436_at	9.45e-01	8.80e-01	0.150888	-6.694535	0.03208693	SIL1	SIL1 nucleotide exchange factor
213349_at	9.45e-01	8.80e-01	0.150884	-6.694535	0.01281668	TMCC1	transmembrane and coiled-coil domain family 1
203760_s_at	9.45e-01	8.80e-01	0.1508339	-6.694543	0.01371848	SLA	Src-like-adaptor
209778_at	9.45e-01	8.81e-01	0.1506007	-6.694578	0.01807951	TRIP11	thyroid hormone receptor interactor 11
40020_at	9.45e-01	8.81e-01	-0.1504813	-6.694596	-0.01677585	CELSR3	cadherin EGF LAG seven-pass G-type receptor 3
209864_at	9.45e-01	8.81e-01	-0.1503808	-6.694611	-0.00897086	FRAT2	frequently rearranged in advanced T-cell lymphomas 2
206587_at	9.45e-01	8.81e-01	0.1501493	-6.694646	0.01805114	CCT6B	chaperonin containing TCP1 subunit 6B
221817_at	9.46e-01	8.81e-01	-0.1500197	-6.694665	-0.01422019	DOLPP1	dolichyldiphosphatase 1
209238_at	9.46e-01	8.81e-01	0.1498871	-6.694685	0.01963537	STX3	syntaxin 3
213557_at	9.46e-01	8.81e-01	-0.1497302	-6.694708	-0.02556476	CDK12	cyclin dependent kinase 12
206574_s_at	9.46e-01	8.82e-01	0.1494186	-6.694755	0.01881286	PTP4A3	protein tyrosine phosphatase type IVA, member 3
204660_at	9.46e-01	8.82e-01	0.1493438	-6.694766	0.01113889	GFER	growth factor, augmenter of liver regeneration
221392_at	9.46e-01	8.82e-01	0.1492345	-6.694782	0.01052226	TAS2R4	taste 2 receptor member 4
202560_s_at	9.46e-01	8.82e-01	0.1489581	-6.694823	0.00971951	CHTOP	chromatin target of PRMT1
205815_at	9.46e-01	8.82e-01	0.1488212	-6.694843	0.01496533	REG3A	regenerating family member 3 alpha
205988_at	9.46e-01	8.82e-01	-0.1487919	-6.694848	-0.02296971	CD84	CD84 molecule
201708_s_at	9.46e-01	8.82e-01	-0.1486694	-6.694866	-0.01725472	NIPSNAP1	nipsnap homolog 1 (C. elegans)
221954_at	9.46e-01	8.82e-01	0.1486414	-6.69487	0.00906835	OSER1	oxidative stress responsive serine rich 1
221459_at	9.46e-01	8.82e-01	-0.1485922	-6.694877	-0.02226612	TAAR5	trace amine associated receptor 5
215368_at	9.46e-01	8.82e-01	0.1483193	-6.694918	0.02760377	NEB	nebulin
213637_at	9.46e-01	8.82e-01	-0.1482868	-6.694922	-0.01532682	DDX52	DEAD-box helicase 52
202555_s_at	9.46e-01	8.83e-01	-0.1481991	-6.694935	-0.02754285	MYLK	myosin light chain kinase
214088_s_at	9.46e-01	8.83e-01	-0.1480626	-6.694956	-0.02243159	FUT3	fucosyltransferase 3 (Lewis blood group)
221210_s_at	9.46e-01	8.83e-01	-0.1479575	-6.694971	-0.02220239	NPL	N-acetylneuraminate pyruvate lyase
220679_s_at	9.46e-01	8.83e-01	-0.1479197	-6.694977	-0.01283981	CDH7	cadherin 7
221027_s_at	9.46e-01	8.83e-01	-0.1478595	-6.694985	-0.01441472	PLA2G12A	phospholipase A2 group XIIA
205643_s_at	9.46e-01	8.83e-01	-0.1478417	-6.694988	-0.02251956	PPP2R2B	protein phosphatase 2 regulatory subunit Bbeta
218933_at	9.46e-01	8.83e-01	-0.1478101	-6.694993	-0.02450597	SPATA5L1	spermatogenesis associated 5 like 1
216183_at	9.46e-01	8.83e-01	-0.1477021	-6.695009	-0.0228556	TGM2	transglutaminase 2
220394_at	9.46e-01	8.83e-01	-0.1476149	-6.695021	-0.02650769	FGF20	fibroblast growth factor 20
214551_s_at	9.46e-01	8.83e-01	-0.147563	-6.695029	-0.02725711	CD7	CD7 molecule
217475_s_at	9.46e-01	8.83e-01	-0.1475543	-6.69503	-0.0158954	LIMK2	LIM domain kinase 2
207714_s_at	9.46e-01	8.83e-01	0.1475376	-6.695033	0.01225678	SERPINH1	serpin family H member 1
220024_s_at	9.46e-01	8.83e-01	-0.1474897	-6.69504	-0.02527317	PRX	periaxin
211804_s_at	9.47e-01	8.83e-01	0.1473742	-6.695057	0.0148638	CDK2	cyclin dependent kinase 2
221766_s_at	9.47e-01	8.83e-01	-0.1471311	-6.695092	-0.02431092	FAM46A	family with sequence similarity 46 member A
220731_s_at	9.47e-01	8.83e-01	0.1470634	-6.695102	0.01426848	NECAP2	NECAP endocytosis associated 2
208656_s_at	9.47e-01	8.83e-01	-0.1470363	-6.695106	-0.0165111	CCNI	cyclin I
207432_at	9.47e-01	8.83e-01	0.1470262	-6.695108	0.03231127	BEST2	bestrophin 2
215709_at	9.47e-01	8.83e-01	0.1470231	-6.695108	0.0264906	PRIM2B///PRIM2	primase (DNA) subunit 2 pseudogene///primase (DNA) subunit 2
209675_s_at	9.47e-01	8.83e-01	0.1469964	-6.695112	0.01421997	HNRNPUL1	heterogeneous nuclear ribonucleoprotein U like 1
206829_x_at	9.47e-01	8.84e-01	0.1469516	-6.695119	0.01761961	ZNF430	zinc finger protein 430
211433_x_at	9.47e-01	8.84e-01	0.1469369	-6.695121	0.02841167	FAM214B	family with sequence similarity 214 member B
207060_at	9.47e-01	8.84e-01	-0.1467911	-6.695142	-0.01723358	EN2	engrailed homeobox 2
216031_x_at	9.47e-01	8.84e-01	0.1467788	-6.695144	0.02087513	HN1L	hematological and neurological expressed 1 like
210905_x_at	9.47e-01	8.84e-01	0.1464473	-6.695192	0.02461678	POU5F1P4	POU class 5 homeobox 1 pseudogene 4
205198_s_at	9.47e-01	8.84e-01	0.1463409	-6.695208	0.00718811	ATP7A	ATPase copper transporting alpha
209243_s_at	9.47e-01	8.84e-01	0.1463103	-6.695212	0.03623125	PEG3	paternally expressed 3
214477_at	9.47e-01	8.84e-01	0.1461515	-6.695236	0.02350697	MLLT1	MLLT1, super elongation complex subunit
AFFX-r2-Bs-lys-5_at	9.47e-01	8.84e-01	-0.1460124	-6.695256	-0.02567695		
219870_at	9.47e-01	8.84e-01	0.1459732	-6.695262	0.02807493	ATF7IP2	activating transcription factor 7 interacting protein 2
208601_s_at	9.47e-01	8.84e-01	-0.1459641	-6.695263	-0.01672093	TUBB1	tubulin beta 1 class VI
201043_s_at	9.47e-01	8.84e-01	-0.14592	-6.695269	-0.02602591	ANP32A	acidic nuclear phosphoprotein 32 family member A
215893_x_at	9.47e-01	8.84e-01	0.1459189	-6.695269	0.02167716		
219189_at	9.47e-01	8.84e-01	0.1458091	-6.695285	0.018676	FBXL6	F-box and leucine rich repeat protein 6
217461_x_at	9.47e-01	8.85e-01	-0.145442	-6.695339	-0.01965722	BTF3P12	basic transcription factor 3 pseudogene 12
222131_x_at	9.47e-01	8.85e-01	0.1454174	-6.695342	0.01822752	RHOT2	ras homolog family member T2
206956_at	9.47e-01	8.85e-01	0.1453833	-6.695347	0.02654532	PMF1-BGLAP///PMF1///BGLAP	PMF1-BGLAP readthrough///polyamine-modulated factor 1///bone gamma-carboxyglutamate protein
217588_at	9.47e-01	8.85e-01	0.1452745	-6.695363	0.01387414	LOC101930343///CATSPER2P1///CATSPER2	uncharacterized LOC101930343///cation channel sperm associated 2 pseudogene 1///cation channel sperm associated 2
204952_at	9.47e-01	8.85e-01	-0.1452626	-6.695365	-0.01474654	LYPD3	LY6/PLAUR domain containing 3
221182_at	9.47e-01	8.85e-01	-0.1452198	-6.695371	-0.02022348	MROH9	maestro heat like repeat family member 9
202960_s_at	9.47e-01	8.85e-01	-0.1451912	-6.695375	-0.02876195	MUT	methylmalonyl-CoA mutase
65884_at	9.47e-01	8.85e-01	0.1450835	-6.695391	0.01382439	MAN1B1	mannosidase alpha class 1B member 1
203402_at	9.47e-01	8.85e-01	-0.144926	-6.695413	-0.01871182	KCNAB2	potassium voltage-gated channel subfamily A regulatory beta subunit 2
211315_s_at	9.47e-01	8.85e-01	-0.1448825	-6.69542	-0.03252373	CACNA1G	calcium voltage-gated channel subunit alpha1 G
207345_at	9.47e-01	8.85e-01	-0.1447722	-6.695435	-0.02213524	FST	follistatin
217433_at	9.47e-01	8.85e-01	0.14465	-6.695453	0.01164885	TACC1	transforming acidic coiled-coil containing protein 1
206278_at	9.47e-01	8.85e-01	0.1445817	-6.695463	0.02550379	PTAFR	platelet activating factor receptor
220851_at	9.47e-01	8.85e-01	0.1444526	-6.695482	0.02154014		
214154_s_at	9.47e-01	8.85e-01	0.1444477	-6.695482	0.02166852	PKP2	plakophilin 2
210615_at	9.47e-01	8.86e-01	0.1443667	-6.695494	0.011131	NRP1	neuropilin 1
210940_s_at	9.47e-01	8.86e-01	0.1442612	-6.695509	0.0254184	GRM1	glutamate metabotropic receptor 1
202699_s_at	9.48e-01	8.86e-01	0.143977	-6.69555	0.02512717	TMEM63A	transmembrane protein 63A
209409_at	9.48e-01	8.86e-01	-0.143963	-6.695552	-0.01185067	GRB10	growth factor receptor bound protein 10
216286_at	9.48e-01	8.86e-01	-0.143889	-6.695562	-0.01472555		
215956_at	9.48e-01	8.86e-01	0.1437577	-6.695581	0.01955069		
216197_at	9.48e-01	8.86e-01	0.1435269	-6.695614	0.02895756		
209196_at	9.48e-01	8.86e-01	0.1434838	-6.69562	0.0110884	WDR46	WD repeat domain 46
204164_at	9.48e-01	8.86e-01	0.1434628	-6.695623	0.03563308	SIPA1	signal-induced proliferation-associated 1
205835_s_at	9.48e-01	8.86e-01	-0.1434446	-6.695626	-0.01772313	YTHDC2	YTH domain containing 2
217895_at	9.48e-01	8.86e-01	-0.1434253	-6.695629	-0.03112627	PTCD3	pentatricopeptide repeat domain 3
207287_at	9.48e-01	8.86e-01	0.1432108	-6.695659	0.02284044	BIN3-IT1	BIN3 intronic transcript 1
219970_at	9.48e-01	8.86e-01	0.1431854	-6.695663	0.02324167	GIPC2	GIPC PDZ domain containing family member 2
201633_s_at	9.48e-01	8.87e-01	-0.1431365	-6.69567	-0.01367813	CYB5B	cytochrome b5 type B
218550_s_at	9.48e-01	8.87e-01	0.1431204	-6.695672	0.01731828	LRRC20	leucine rich repeat containing 20
218228_s_at	9.48e-01	8.87e-01	-0.1431094	-6.695674	-0.01790387	TNKS2	tankyrase 2
201974_s_at	9.48e-01	8.87e-01	0.1429682	-6.695694	0.01679475	CCZ1	CCZ1 homolog, vacuolar protein trafficking and biogenesis associated
204364_s_at	9.48e-01	8.87e-01	0.1429136	-6.695702	0.01720898	REEP1	receptor accessory protein 1
207048_at	9.48e-01	8.87e-01	-0.142705	-6.695731	-0.02158476	SLC6A11	solute carrier family 6 member 11
205025_at	9.48e-01	8.87e-01	0.1426971	-6.695733	0.01668953	ZBTB48	zinc finger and BTB domain containing 48
208731_at	9.48e-01	8.87e-01	0.1423869	-6.695777	0.04147255	RAB2A	RAB2A, member RAS oncogene family
219268_at	9.48e-01	8.87e-01	-0.142209	-6.695802	-0.01108134	ETNK2	ethanolamine kinase 2
222027_at	9.48e-01	8.87e-01	-0.1421893	-6.695805	-0.02132359	NUCKS1	nuclear casein kinase and cyclin dependent kinase substrate 1
212403_at	9.48e-01	8.87e-01	0.1421051	-6.695817	0.02501758	UBE3B	ubiquitin protein ligase E3B
207852_at	9.48e-01	8.87e-01	-0.1419396	-6.69584	-0.02408268	CXCL5	C-X-C motif chemokine ligand 5
208576_s_at	9.48e-01	8.88e-01	0.1417166	-6.695871	0.01743357	HIST1H3B	histone cluster 1, H3b
200008_s_at	9.48e-01	8.88e-01	0.1416526	-6.695881	0.01211815	GDI2	GDP dissociation inhibitor 2
206334_at	9.48e-01	8.88e-01	0.1416308	-6.695884	0.02029035	LIPF	lipase F, gastric type
207379_at	9.49e-01	8.88e-01	-0.1414404	-6.69591	-0.01837679	EDIL3	EGF like repeats and discoidin domains 3
212652_s_at	9.49e-01	8.88e-01	-0.1412479	-6.695938	-0.0088612	SNX4	sorting nexin 4
204724_s_at	9.49e-01	8.88e-01	0.1411849	-6.695946	0.0155167	COL9A3	collagen type IX alpha 3 chain
36129_at	9.49e-01	8.88e-01	-0.1411733	-6.695948	-0.01502285	SGSM2	small G protein signaling modulator 2
210417_s_at	9.49e-01	8.88e-01	0.1409797	-6.695975	0.01518462	PI4KB	phosphatidylinositol 4-kinase beta
215620_at	9.49e-01	8.88e-01	-0.1409405	-6.695981	-0.01954392	RREB1	ras responsive element binding protein 1
201905_s_at	9.49e-01	8.88e-01	-0.1407161	-6.696012	-0.01527213	CTDSPL	CTD small phosphatase like
219642_s_at	9.49e-01	8.88e-01	0.1406189	-6.696026	0.01789573	PEX5L	peroxisomal biogenesis factor 5 like
221454_at	9.49e-01	8.89e-01	0.1405699	-6.696033	0.01427195	BOK	BOK, BCL2 family apoptosis regulator
212801_at	9.49e-01	8.89e-01	0.1405533	-6.696035	0.00782467	MIR1178///CIT	microRNA 1178///citron rho-interacting serine/threonine kinase
214883_at	9.49e-01	8.89e-01	-0.1404695	-6.696047	-0.01632547	THRA	thyroid hormone receptor, alpha
220994_s_at	9.49e-01	8.89e-01	-0.1404006	-6.696056	-0.01367158	STXBP6	syntaxin binding protein 6
213125_at	9.49e-01	8.89e-01	-0.1401907	-6.696086	-0.01810757	OLFML2B	olfactomedin like 2B
215586_at	9.49e-01	8.89e-01	-0.1401863	-6.696086	-0.01611517		
218338_at	9.49e-01	8.89e-01	0.1401529	-6.696091	0.02609259	PHC1	polyhomeotic homolog 1
218378_s_at	9.49e-01	8.89e-01	-0.1401232	-6.696095	-0.01753105	LOC100630923///LOC100289561///PRKRIP1	LOC100289561-PRKRIP1 readthrough///uncharacterized LOC100289561///PRKR interacting protein 1 (IL11 inducible)
207576_x_at	9.49e-01	8.89e-01	-0.1399891	-6.696114	-0.01988776	OXT	oxytocin/neurophysin I prepropeptide
217397_at	9.49e-01	8.89e-01	-0.1399306	-6.696122	-0.02208859	YME1L1	YME1 like 1 ATPase
218063_s_at	9.49e-01	8.89e-01	0.1399185	-6.696124	0.01689066	CDC42EP4	CDC42 effector protein 4
202020_s_at	9.49e-01	8.89e-01	0.1396355	-6.696163	0.01013949	LANCL1	LanC like 1
218431_at	9.49e-01	8.89e-01	0.1395149	-6.69618	0.01505606	VIPAS39	VPS33B interacting protein, apical-basolateral polarity regulator, spe-39 homolog
200077_s_at	9.49e-01	8.89e-01	-0.1394591	-6.696188	-0.01050642	OAZ1	ornithine decarboxylase antizyme 1
205273_s_at	9.49e-01	8.89e-01	0.1394126	-6.696194	0.02925759	PITRM1	pitrilysin metallopeptidase 1
207112_s_at	9.49e-01	8.90e-01	-0.1392258	-6.69622	-0.0174847	GAB1	GRB2 associated binding protein 1
215506_s_at	9.49e-01	8.90e-01	-0.1392204	-6.696221	-0.02069098	DIRAS3	DIRAS family GTPase 3
202524_s_at	9.49e-01	8.90e-01	0.1390626	-6.696243	0.01544671	SPOCK2	sparc/osteonectin, cwcv and kazal-like domains proteoglycan (testican) 2
219589_s_at	9.50e-01	8.90e-01	-0.138873	-6.696269	-0.02466573	TMEM143	transmembrane protein 143
203687_at	9.50e-01	8.90e-01	0.1387654	-6.696284	0.01937398	CX3CL1	C-X3-C motif chemokine ligand 1
206908_s_at	9.50e-01	8.90e-01	0.1387607	-6.696284	0.01983805	CLDN11	claudin 11
212624_s_at	9.50e-01	8.90e-01	-0.1387525	-6.696286	-0.01044209	CHN1	chimerin 1
205324_s_at	9.50e-01	8.90e-01	0.1385877	-6.696308	0.01312675	FTSJ1	FtsJ RNA methyltransferase homolog 1 (E. coli)
202463_s_at	9.50e-01	8.90e-01	-0.1385029	-6.69632	-0.01169359	MBD3	methyl-CpG binding domain protein 3
214893_x_at	9.50e-01	8.90e-01	-0.1384526	-6.696327	-0.02244916	HCN2	hyperpolarization activated cyclic nucleotide gated potassium channel 2
205937_at	9.50e-01	8.90e-01	0.1384084	-6.696333	0.01183069	CGREF1	cell growth regulator with EF-hand domain 1
207769_s_at	9.50e-01	8.90e-01	-0.1382192	-6.696359	-0.022218	PQBP1	polyglutamine binding protein 1
220481_at	9.50e-01	8.90e-01	-0.138109	-6.696374	-0.01822053	GPR75	G protein-coupled receptor 75
204405_x_at	9.50e-01	8.91e-01	0.1379228	-6.6964	0.01788862	DIMT1	DIM1 dimethyladenosine transferase 1 homolog
203423_at	9.50e-01	8.91e-01	-0.1377222	-6.696427	-0.02096256	RBP1	retinol binding protein 1
215908_at	9.50e-01	8.91e-01	0.1376882	-6.696432	0.02025051		
215952_s_at	9.50e-01	8.91e-01	0.137586	-6.696446	0.02324334	OAZ1	ornithine decarboxylase antizyme 1
220746_s_at	9.50e-01	8.91e-01	0.1375825	-6.696447	0.01644937	UIMC1	ubiquitin interaction motif containing 1
207147_at	9.50e-01	8.91e-01	0.1374405	-6.696466	0.02460483	DLX2	distal-less homeobox 2
219912_s_at	9.50e-01	8.91e-01	0.1374092	-6.69647	0.01695498	ENPP3	ectonucleotide pyrophosphatase/phosphodiesterase 3
221778_at	9.50e-01	8.91e-01	-0.1374088	-6.69647	-0.02855383	KDM7A	lysine demethylase 7A
217337_at	9.50e-01	8.91e-01	0.1373596	-6.696477	0.01146623		
221309_at	9.50e-01	8.91e-01	-0.137034	-6.696522	-0.02792363	RBM17	RNA binding motif protein 17
204336_s_at	9.50e-01	8.91e-01	-0.1368171	-6.696551	-0.02003375	RGS19	regulator of G-protein signaling 19
202542_s_at	9.50e-01	8.92e-01	0.1367634	-6.696559	0.0064039	AIMP1	aminoacyl tRNA synthetase complex interacting multifunctional protein 1
204398_s_at	9.50e-01	8.92e-01	-0.1367189	-6.696565	-0.02360544	EML2	echinoderm microtubule associated protein like 2
216495_x_at	9.50e-01	8.92e-01	-0.1366839	-6.696569	-0.01772286		
219172_at	9.50e-01	8.92e-01	0.1366745	-6.696571	0.01221721	UBTD1	ubiquitin domain containing 1
208146_s_at	9.50e-01	8.92e-01	0.136673	-6.696571	0.02019406	CPVL	carboxypeptidase, vitellogenic like
202786_at	9.51e-01	8.92e-01	0.1362663	-6.696626	0.0160681	STK39	serine/threonine kinase 39
211017_s_at	9.51e-01	8.92e-01	-0.1361299	-6.696645	-0.02008482	NF2	neurofibromin 2
215734_at	9.51e-01	8.92e-01	0.1360828	-6.696651	0.02755304	IZUMO4	IZUMO family member 4
208311_at	9.51e-01	8.92e-01	-0.1359803	-6.696665	-0.01908581	GPR50	G protein-coupled receptor 50
206940_s_at	9.51e-01	8.92e-01	0.1358735	-6.696679	0.01969791	POU4F1	POU class 4 homeobox 1
206144_at	9.51e-01	8.92e-01	-0.1358375	-6.696684	-0.01160191	MAGI1	membrane associated guanylate kinase, WW and PDZ domain containing 1
214302_x_at	9.51e-01	8.92e-01	0.1357986	-6.69669	0.0110911	GJC2	gap junction protein gamma 2
201233_at	9.51e-01	8.92e-01	0.1356084	-6.696715	0.01598636	PSMD13	proteasome 26S subunit, non-ATPase 13
217500_at	9.51e-01	8.92e-01	-0.135588	-6.696718	-0.01754857	TIAL1	TIA1 cytotoxic granule-associated RNA binding protein-like 1
207080_s_at	9.51e-01	8.93e-01	0.1352852	-6.696759	0.0282251	PYY	peptide YY
206610_s_at	9.51e-01	8.93e-01	0.1351947	-6.696771	0.02029883	F11	coagulation factor XI
218991_at	9.51e-01	8.93e-01	-0.135149	-6.696777	-0.01571088	HEATR6	HEAT repeat containing 6
213673_x_at	9.51e-01	8.93e-01	0.1350665	-6.696788	0.0148479	NENF	neudesin neurotrophic factor
210551_s_at	9.51e-01	8.93e-01	0.135047	-6.696791	0.02348245	ASMT	acetylserotonin O-methyltransferase
208119_s_at	9.51e-01	8.93e-01	-0.1348712	-6.696815	-0.02151644	ZNF93	zinc finger protein 93
207599_at	9.51e-01	8.93e-01	-0.1347725	-6.696828	-0.01103077	MMP20	matrix metallopeptidase 20
216013_at	9.51e-01	8.93e-01	0.1347012	-6.696837	0.00922471	ZXDB	zinc finger, X-linked, duplicated B
217848_s_at	9.51e-01	8.93e-01	-0.1344669	-6.696869	-0.01805626	PPA1	pyrophosphatase (inorganic) 1
201858_s_at	9.51e-01	8.93e-01	0.1344646	-6.696869	0.0255951	SRGN	serglycin
203864_s_at	9.51e-01	8.94e-01	-0.134247	-6.696898	-0.01510683	ACTN2	actinin alpha 2
220022_at	9.52e-01	8.94e-01	0.1340049	-6.696931	0.02632081	ZNF334	zinc finger protein 334
218627_at	9.52e-01	8.94e-01	-0.1338809	-6.696947	-0.01862925	DRAM1	DNA damage regulated autophagy modulator 1
222318_at	9.52e-01	8.94e-01	0.1338424	-6.696952	0.01026483	ZNF324B	zinc finger protein 324B
211568_at	9.52e-01	8.94e-01	0.1338372	-6.696953	0.0242323	ADGRB3	adhesion G protein-coupled receptor B3
204835_at	9.52e-01	8.94e-01	-0.133768	-6.696962	-0.02120731	POLA1	DNA polymerase alpha 1, catalytic subunit
201295_s_at	9.52e-01	8.94e-01	-0.1336648	-6.696976	-0.02591674	WSB1	WD repeat and SOCS box containing 1
204052_s_at	9.52e-01	8.94e-01	-0.1332879	-6.697026	-0.01185776	SFRP4	secreted frizzled related protein 4
207738_s_at	9.52e-01	8.94e-01	-0.1332611	-6.69703	-0.01339675	NCKAP1	NCK associated protein 1
208392_x_at	9.52e-01	8.94e-01	0.1332573	-6.69703	0.01060565	SP110	SP110 nuclear body protein
210833_at	9.52e-01	8.94e-01	0.1332061	-6.697037	0.02899178	PTGER3	prostaglandin E receptor 3
214278_s_at	9.52e-01	8.94e-01	0.1331299	-6.697047	0.01478183	NDRG2	NDRG family member 2
221621_at	9.52e-01	8.95e-01	-0.1328815	-6.69708	-0.02164181	MIR6516///SCARNA16///SNHG20	microRNA 6516///small Cajal body-specific RNA 16///small nucleolar RNA host gene 20
220240_s_at	9.52e-01	8.95e-01	-0.1328763	-6.697081	-0.02424793	TMCO3	transmembrane and coiled-coil domains 3
216174_at	9.52e-01	8.95e-01	-0.132658	-6.69711	-0.01060084	HCRP1	hepatocellular carcinoma-related HCRP1
216392_s_at	9.52e-01	8.95e-01	0.1326203	-6.697115	0.01671591	SEC23IP	SEC23 interacting protein
204539_s_at	9.52e-01	8.95e-01	-0.1325936	-6.697118	-0.02698947	CELSR1	cadherin EGF LAG seven-pass G-type receptor 1
219527_at	9.52e-01	8.95e-01	0.1325327	-6.697126	0.00950724	MARC2	mitochondrial amidoxime reducing component 2
208386_x_at	9.52e-01	8.95e-01	0.1323699	-6.697148	0.01183176	DMC1	DNA meiotic recombinase 1
213944_x_at	9.52e-01	8.95e-01	-0.1321011	-6.697183	-0.0165213	GNA11	G protein subunit alpha 11
216272_x_at	9.53e-01	8.95e-01	0.13173	-6.697232	0.01254258	SYDE1	synapse defective Rho GTPase homolog 1
203485_at	9.53e-01	8.96e-01	0.1316125	-6.697247	0.01373223	RTN1	reticulon 1
202155_s_at	9.53e-01	8.96e-01	-0.1315416	-6.697256	-0.00812113	NUP214	nucleoporin 214
204943_at	9.53e-01	8.96e-01	-0.1315185	-6.697259	-0.01616222	ADAM12	ADAM metallopeptidase domain 12
200615_s_at	9.53e-01	8.96e-01	0.1314109	-6.697274	0.02890087	AP2B1	adaptor related protein complex 2 beta 1 subunit
215824_at	9.53e-01	8.96e-01	0.131361	-6.69728	0.01864328		
202317_s_at	9.53e-01	8.96e-01	0.1313057	-6.697287	0.01109998	UBE4B	ubiquitination factor E4B
217566_s_at	9.53e-01	8.96e-01	0.1313011	-6.697288	0.0117233	TGM4	transglutaminase 4
203550_s_at	9.53e-01	8.96e-01	0.131274	-6.697291	0.01029274	FAM189B	family with sequence similarity 189 member B
209746_s_at	9.53e-01	8.96e-01	-0.1312588	-6.697293	-0.0114689	COQ7	coenzyme Q7, hydroxylase
209832_s_at	9.53e-01	8.96e-01	0.1311968	-6.697302	0.03029487	CDT1	chromatin licensing and DNA replication factor 1
219078_at	9.53e-01	8.96e-01	0.1309678	-6.697331	0.0265861	GPATCH2	G-patch domain containing 2
32062_at	9.53e-01	8.96e-01	-0.1308588	-6.697346	-0.01633019	LRRC14	leucine rich repeat containing 14
221929_at	9.53e-01	8.96e-01	0.130816	-6.697351	0.01895491		
209106_at	9.53e-01	8.96e-01	-0.1306442	-6.697374	-0.02128998	NCOA1	nuclear receptor coactivator 1
202905_x_at	9.53e-01	8.96e-01	0.1306182	-6.697377	0.02844089	NBN	nibrin
220611_at	9.53e-01	8.97e-01	0.1303944	-6.697406	0.0165267	DAB1	DAB1, reelin adaptor protein
202386_s_at	9.53e-01	8.97e-01	0.1303624	-6.69741	0.03055061	KIAA0430	KIAA0430
210894_s_at	9.53e-01	8.97e-01	0.1301219	-6.697442	0.02305675	CEP250	centrosomal protein 250
213291_s_at	9.53e-01	8.97e-01	0.1301111	-6.697443	0.02351005	UBE3A	ubiquitin protein ligase E3A
220177_s_at	9.53e-01	8.97e-01	0.130037	-6.697453	0.01239314	TMPRSS3	transmembrane protease, serine 3
207038_at	9.53e-01	8.97e-01	0.1299569	-6.697463	0.01573419	SLC16A6	solute carrier family 16 member 6
222204_s_at	9.53e-01	8.97e-01	-0.1299445	-6.697464	-0.03296417	RRN3	RRN3 homolog, RNA polymerase I transcription factor
208572_at	9.53e-01	8.97e-01	-0.1298738	-6.697474	-0.01288217	HIST3H3	histone cluster 3, H3
210367_s_at	9.53e-01	8.97e-01	-0.1296448	-6.697503	-0.01086533	PTGES	prostaglandin E synthase
214230_at	9.53e-01	8.97e-01	-0.1295316	-6.697518	-0.01659821	CDC42	cell division cycle 42
220035_at	9.53e-01	8.97e-01	0.1295138	-6.69752	0.022919	NUP210	nucleoporin 210
205371_s_at	9.53e-01	8.97e-01	-0.1294916	-6.697523	-0.02187805	DBT	dihydrolipoamide branched chain transacylase E2
210265_x_at	9.53e-01	8.97e-01	0.1291946	-6.697561	0.02289832	POU5F1P3	POU class 5 homeobox 1 pseudogene 3
207476_at	9.53e-01	8.98e-01	0.129151	-6.697567	0.0188254	LOC100507630	uncharacterized LOC100507630
217182_at	9.53e-01	8.98e-01	-0.1291401	-6.697568	-0.01589252	MUC5AC	mucin 5AC, oligomeric mucus/gel-forming
211662_s_at	9.53e-01	8.98e-01	0.128993	-6.697587	0.01439286	VDAC2	voltage dependent anion channel 2
