ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
237367_x_at	8.33e-01	6.03e-01	-5.29e-01	-6.558068	-1.37e-01	CFLAR	CASP8 and FADD like apoptosis regulator
241143_at	8.33e-01	6.03e-01	-5.29e-01	-6.558091	-1.21e-02	LOC105378349	uncharacterized LOC105378349
1570534_a_at	8.33e-01	6.03e-01	-5.29e-01	-6.558136	-5.20e-02	ZNF483	zinc finger protein 483
216505_x_at	8.33e-01	6.03e-01	5.29e-01	-6.55814	9.88e-02		
1552812_a_at	8.33e-01	6.03e-01	5.29e-01	-6.558142	8.80e-02	SENP1	SUMO1/sentrin specific peptidase 1
243886_at	8.33e-01	6.03e-01	5.29e-01	-6.558144	4.31e-02		
238872_at	8.33e-01	6.03e-01	5.29e-01	-6.558148	5.99e-03	LOC100128239	uncharacterized LOC100128239
210764_s_at	8.33e-01	6.03e-01	-5.29e-01	-6.558162	-2.59e-01	CYR61	cysteine rich angiogenic inducer 61
244501_at	8.33e-01	6.03e-01	-5.29e-01	-6.558183	-3.03e-03	EVI5L	ecotropic viral integration site 5 like
234566_at	8.33e-01	6.04e-01	-5.29e-01	-6.558193	-3.39e-03		
202729_s_at	8.33e-01	6.04e-01	-5.29e-01	-6.558213	-3.37e-01	LTBP1	latent transforming growth factor beta binding protein 1
219245_s_at	8.33e-01	6.04e-01	5.29e-01	-6.558219	1.22e-01	OGFOD2	2-oxoglutarate and iron dependent oxygenase domain containing 2
221609_s_at	8.33e-01	6.04e-01	5.29e-01	-6.558228	2.92e-02	WNT6	Wnt family member 6
206662_at	8.33e-01	6.04e-01	5.29e-01	-6.558252	1.39e-01	GLRX	glutaredoxin
207321_s_at	8.33e-01	6.04e-01	-5.29e-01	-6.55826	-7.50e-02	ABCB9	ATP binding cassette subfamily B member 9
232311_at	8.33e-01	6.04e-01	5.29e-01	-6.558298	1.76e-01	B2M	beta-2-microglobulin
203558_at	8.33e-01	6.04e-01	5.29e-01	-6.558334	1.10e-01	CUL7	cullin 7
242615_at	8.33e-01	6.04e-01	-5.29e-01	-6.558342	-3.28e-03	CFAP100	cilia and flagella associated protein 100
1554234_at	8.33e-01	6.04e-01	-5.29e-01	-6.558345	-9.61e-02	KATNAL2	katanin catalytic subunit A1 like 2
242259_at	8.33e-01	6.04e-01	-5.29e-01	-6.558349	-3.02e-03	FAM187B	family with sequence similarity 187 member B
233418_at	8.33e-01	6.04e-01	-5.29e-01	-6.55838	-8.12e-03	LOC91450	uncharacterized LOC91450
214250_at	8.33e-01	6.04e-01	-5.28e-01	-6.558414	-1.41e-01	NUMA1	nuclear mitotic apparatus protein 1
237492_at	8.33e-01	6.04e-01	5.28e-01	-6.558421	4.90e-02		
232571_at	8.33e-01	6.04e-01	5.28e-01	-6.558428	9.42e-02	CAPN10-AS1	CAPN10 antisense RNA 1 (head to head)
242688_at	8.33e-01	6.04e-01	-5.28e-01	-6.558471	-1.72e-01		
236396_at	8.33e-01	6.04e-01	-5.28e-01	-6.558489	-1.66e-01	LOC101927263	uncharacterized LOC101927263
228318_s_at	8.33e-01	6.04e-01	-5.28e-01	-6.558495	-2.25e-01	CRIPAK	cysteine rich PAK1 inhibitor
208241_at	8.33e-01	6.04e-01	-5.28e-01	-6.558542	-1.20e-01	NRG1	neuregulin 1
212036_s_at	8.33e-01	6.04e-01	5.28e-01	-6.558558	1.27e-01	PNN	pinin, desmosome associated protein
1556573_s_at	8.33e-01	6.04e-01	5.28e-01	-6.558561	5.10e-02	LOC286178	uncharacterized LOC286178
238547_at	8.33e-01	6.04e-01	-5.28e-01	-6.558574	-1.65e-01	HEXIM2	hexamethylene bisacetamide inducible 2
224672_x_at	8.33e-01	6.04e-01	-5.28e-01	-6.558576	-2.20e-02	MESDC2	mesoderm development candidate 2
1553454_at	8.33e-01	6.04e-01	-5.28e-01	-6.55858	-2.78e-03	RPTN	repetin
1552457_a_at	8.33e-01	6.04e-01	5.28e-01	-6.558595	9.76e-02	ADAMTSL1	ADAMTS like 1
244671_at	8.33e-01	6.04e-01	-5.28e-01	-6.558609	-1.83e-02		
232400_at	8.33e-01	6.04e-01	-5.28e-01	-6.558636	-3.42e-02		
1558238_at	8.33e-01	6.04e-01	-5.28e-01	-6.558674	-4.81e-03	TNRC18	trinucleotide repeat containing 18
226629_at	8.33e-01	6.04e-01	-5.28e-01	-6.558695	-1.07e-01	SLC43A2	solute carrier family 43 member 2
1567035_at	8.33e-01	6.04e-01	5.28e-01	-6.558714	8.26e-03	C20orf181	chromosome 20 open reading frame 181
241316_at	8.33e-01	6.04e-01	-5.28e-01	-6.55872	-1.06e-02		
1565810_at	8.34e-01	6.04e-01	5.28e-01	-6.558777	1.39e-01		
213685_at	8.34e-01	6.04e-01	5.28e-01	-6.558789	1.49e-01	TCEB3-AS1	TCEB3 antisense RNA 1
204635_at	8.34e-01	6.04e-01	-5.28e-01	-6.558899	-2.15e-01	RPS6KA5	ribosomal protein S6 kinase A5
241626_at	8.34e-01	6.04e-01	5.27e-01	-6.558963	3.15e-03	WTAP	Wilms tumor 1 associated protein
211046_at	8.34e-01	6.04e-01	5.27e-01	-6.558973	9.82e-03	KCNH6	potassium voltage-gated channel subfamily H member 6
222297_x_at	8.34e-01	6.05e-01	-5.27e-01	-6.558987	-9.48e-02	RPL18	ribosomal protein L18
203470_s_at	8.34e-01	6.05e-01	5.27e-01	-6.55903	2.99e-01	PLEK	pleckstrin
231586_at	8.34e-01	6.05e-01	-5.27e-01	-6.559058	-4.93e-03	SPATA42	spermatogenesis associated 42 (non-protein coding)
238130_at	8.34e-01	6.05e-01	5.27e-01	-6.559062	1.29e-01	NFATC2IP	nuclear factor of activated T-cells 2 interacting protein
218015_s_at	8.34e-01	6.05e-01	5.27e-01	-6.559068	3.05e-02	WRNIP1	Werner helicase interacting protein 1
201174_s_at	8.34e-01	6.05e-01	-5.27e-01	-6.559071	-8.28e-02	TERF2IP	TERF2 interacting protein
240776_at	8.34e-01	6.05e-01	5.27e-01	-6.559105	2.84e-03		
224058_s_at	8.34e-01	6.05e-01	5.27e-01	-6.559145	9.27e-03	HSD17B7P2	hydroxysteroid 17-beta dehydrogenase 7 pseudogene 2
217386_at	8.34e-01	6.05e-01	5.27e-01	-6.559176	3.26e-03		
235584_at	8.34e-01	6.05e-01	-5.27e-01	-6.559209	-6.76e-02	STARD7-AS1	STARD7 antisense RNA 1
1554984_a_at	8.34e-01	6.05e-01	-5.27e-01	-6.559211	-3.22e-03	HLA-DOB	major histocompatibility complex, class II, DO beta
233106_at	8.34e-01	6.05e-01	5.27e-01	-6.559216	1.85e-01	FRMD6-AS1	FRMD6 antisense RNA 1
1569996_at	8.34e-01	6.05e-01	5.27e-01	-6.559224	3.62e-03	ANKRD26P3	ankyrin repeat domain 26 pseudogene 3
1556051_a_at	8.34e-01	6.05e-01	5.27e-01	-6.559249	1.90e-01	BICD1	BICD cargo adaptor 1
232184_at	8.34e-01	6.05e-01	5.27e-01	-6.559253	1.83e-01	ALS2	ALS2, alsin Rho guanine nucleotide exchange factor
217481_x_at	8.34e-01	6.05e-01	5.27e-01	-6.559289	7.08e-03	SHISA6	shisa family member 6
203163_at	8.34e-01	6.05e-01	5.27e-01	-6.559312	9.02e-02	KATNB1	katanin regulatory subunit B1
213312_at	8.34e-01	6.05e-01	-5.27e-01	-6.559333	-1.28e-01	SMIM8	small integral membrane protein 8
217101_at	8.34e-01	6.05e-01	5.27e-01	-6.559335	1.43e-02	TTC39A	tetratricopeptide repeat domain 39A
216916_s_at	8.34e-01	6.05e-01	-5.27e-01	-6.559338	-3.28e-03	DLGAP2	DLG associated protein 2
209277_at	8.34e-01	6.05e-01	-5.27e-01	-6.559343	-5.44e-01	TFPI2	tissue factor pathway inhibitor 2
1556460_a_at	8.34e-01	6.05e-01	-5.27e-01	-6.559344	-3.21e-03	ARHGAP22-IT1	ARHGAP22 intronic transcript 1
212788_x_at	8.34e-01	6.05e-01	-5.27e-01	-6.559366	-1.11e-01	FTL	ferritin light chain
234433_at	8.34e-01	6.05e-01	-5.27e-01	-6.559372	-4.22e-03	LOC105373460	uncharacterized LOC105373460
1560566_at	8.34e-01	6.05e-01	-5.27e-01	-6.55939	-2.88e-03	LOC101926951///PCDH20	uncharacterized LOC101926951///protocadherin 20
1561294_a_at	8.34e-01	6.05e-01	5.27e-01	-6.559426	3.66e-03	LOC100128554	uncharacterized LOC100128554
217281_x_at	8.34e-01	6.05e-01	5.27e-01	-6.559442	6.17e-01	LOC102725526///IGHV4-31///IGHM///IGHG3///IGHG2///IGHG1///IGHA2///IGHA1///IGH	uncharacterized LOC102725526///immunoglobulin heavy variable 4-31///immunoglobulin heavy constant mu///immunoglobulin heavy constant gamma 3 (G3m marker)///immunoglobulin heavy constant gamma 2 (G2m marker)///immunoglobulin heavy constant gamma 1 (G1m marker)///immunoglobulin heavy constant alpha 2 (A2m marker)///immunoglobulin heavy constant alpha 1///immunoglobulin heavy locus
240471_at	8.34e-01	6.05e-01	5.27e-01	-6.559458	8.46e-03		
1570042_a_at	8.34e-01	6.05e-01	5.27e-01	-6.559463	1.51e-02	ADAM9	ADAM metallopeptidase domain 9
214531_s_at	8.34e-01	6.05e-01	5.26e-01	-6.559504	9.99e-02	SNX1	sorting nexin 1
234852_at	8.34e-01	6.05e-01	-5.26e-01	-6.559518	-2.59e-03		
237379_at	8.34e-01	6.05e-01	-5.26e-01	-6.559518	-5.10e-03	PHRF1	PHD and ring finger domains 1
237130_at	8.34e-01	6.05e-01	5.26e-01	-6.559525	4.44e-03		
224710_at	8.34e-01	6.05e-01	5.26e-01	-6.559587	2.14e-01	NARR///RAB34	nine-amino acid residue-repeats///RAB34, member RAS oncogene family
1567912_s_at	8.34e-01	6.05e-01	5.26e-01	-6.55964	2.70e-02	CT45A8///CT45A9///CT45A10///CT45A7///CT45A2///CT45A1///CT45A6///CT45A5///CT45A3	cancer/testis antigen family 45, member A8///cancer/testis antigen family 45, member A9///cancer/testis antigen family 45, member A10///cancer/testis antigen family 45, member A7///cancer/testis antigen family 45, member A2///cancer/testis antigen family 45, member A1///cancer/testis antigen family 45, member A6///cancer/testis antigen family 45, member A5///cancer/testis antigen family 45, member A3
1562026_at	8.34e-01	6.05e-01	5.26e-01	-6.559651	1.02e-02	WNK2	WNK lysine deficient protein kinase 2
201203_s_at	8.34e-01	6.05e-01	5.26e-01	-6.559671	3.06e-01	RRBP1	ribosome binding protein 1
217960_s_at	8.34e-01	6.05e-01	-5.26e-01	-6.559673	-1.13e-01	TOMM22	translocase of outer mitochondrial membrane 22
1566185_at	8.34e-01	6.05e-01	5.26e-01	-6.559677	5.36e-02		
240845_at	8.34e-01	6.05e-01	-5.26e-01	-6.559715	-3.27e-03		
218932_at	8.34e-01	6.05e-01	5.26e-01	-6.559722	1.50e-01	ZNHIT6	zinc finger HIT-type containing 6
237917_at	8.34e-01	6.05e-01	5.26e-01	-6.559723	9.20e-02	NBPF8	neuroblastoma breakpoint family member 8
242468_at	8.34e-01	6.06e-01	5.26e-01	-6.559791	1.64e-02		
237485_at	8.34e-01	6.06e-01	5.26e-01	-6.559801	4.11e-03	SRSF3	serine and arginine rich splicing factor 3
207819_s_at	8.34e-01	6.06e-01	5.26e-01	-6.559805	5.71e-02	ABCB4	ATP binding cassette subfamily B member 4
1552860_at	8.34e-01	6.06e-01	5.26e-01	-6.559827	2.23e-02	LOC101930171///LOC101930165///LOC101929858///LOC101060464///TCEB3CL2///TCEB3CL///TCEB3C	RNA polymerase II transcription factor SIII subunit A3-like///RNA polymerase II transcription factor SIII subunit A3-like///RNA polymerase II transcription factor SIII subunit A3-like///RNA polymerase II transcription factor SIII subunit A3-like///transcription elongation factor B subunit 3C like 2///transcription elongation factor B subunit 3C like///transcription elongation factor B subunit 3C
237698_at	8.34e-01	6.06e-01	5.26e-01	-6.559829	2.73e-03		
210126_at	8.34e-01	6.06e-01	5.26e-01	-6.559834	2.15e-02	PSG9	pregnancy specific beta-1-glycoprotein 9
211446_at	8.34e-01	6.06e-01	-5.26e-01	-6.559855	-3.82e-03	RGSL1	regulator of G-protein signaling like 1
222887_s_at	8.34e-01	6.06e-01	-5.26e-01	-6.559858	-1.29e-01	TMEM127	transmembrane protein 127
220985_s_at	8.34e-01	6.06e-01	5.26e-01	-6.559881	1.54e-01	RNF170	ring finger protein 170
1562566_at	8.34e-01	6.06e-01	-5.26e-01	-6.559884	-5.22e-03	TRAF3IP2-AS1	TRAF3IP2 antisense RNA 1
218967_s_at	8.34e-01	6.06e-01	5.26e-01	-6.559892	1.87e-01	PTER	phosphotriesterase related
224003_at	8.34e-01	6.06e-01	5.26e-01	-6.55991	3.23e-02	TTTY14	testis-specific transcript, Y-linked 14 (non-protein coding)
210199_at	8.34e-01	6.06e-01	5.26e-01	-6.55992	1.23e-02	CRYAA	crystallin alpha A
235083_at	8.34e-01	6.06e-01	5.26e-01	-6.559934	1.65e-02	LINC01123///LINC01106	long intergenic non-protein coding RNA 1123///long intergenic non-protein coding RNA 1106
227083_at	8.34e-01	6.06e-01	-5.26e-01	-6.559954	-2.54e-01	B3GLCT	beta 3-glucosyltransferase
235312_s_at	8.34e-01	6.06e-01	5.26e-01	-6.559963	4.80e-03	NRAP	nebulin related anchoring protein
1560973_a_at	8.34e-01	6.06e-01	-5.26e-01	-6.559993	-9.69e-03		
207878_at	8.34e-01	6.06e-01	5.26e-01	-6.560012	2.86e-02	KRT76	keratin 76
237782_at	8.34e-01	6.06e-01	5.25e-01	-6.560059	1.84e-01		
215926_x_at	8.34e-01	6.06e-01	-5.25e-01	-6.560073	-5.18e-02	SNAPC4	small nuclear RNA activating complex polypeptide 4
238404_x_at	8.34e-01	6.06e-01	-5.25e-01	-6.560075	-8.07e-02	SEZ6L2	seizure related 6 homolog like 2
37226_at	8.34e-01	6.06e-01	-5.25e-01	-6.560104	-1.20e-01	BNIP1	BCL2 interacting protein 1
225828_at	8.34e-01	6.06e-01	5.25e-01	-6.560114	2.86e-03	DAGLB	diacylglycerol lipase beta
233818_at	8.34e-01	6.06e-01	5.25e-01	-6.560116	6.19e-03	LTN1	listerin E3 ubiquitin protein ligase 1
219216_at	8.34e-01	6.06e-01	5.25e-01	-6.560146	1.23e-01	ETAA1	Ewing tumor associated antigen 1
1555373_at	8.34e-01	6.06e-01	5.25e-01	-6.560147	2.89e-02		
210352_at	8.34e-01	6.06e-01	5.25e-01	-6.560154	3.19e-03	BRD8	bromodomain containing 8
1565714_at	8.34e-01	6.06e-01	-5.25e-01	-6.560163	-3.03e-03		
1566086_at	8.34e-01	6.06e-01	5.25e-01	-6.560179	1.77e-02		
220188_at	8.34e-01	6.06e-01	-5.25e-01	-6.560193	-3.49e-03	JPH3	junctophilin 3
1554751_at	8.34e-01	6.06e-01	5.25e-01	-6.56024	4.08e-03		
243918_at	8.34e-01	6.06e-01	5.25e-01	-6.560246	3.06e-01		
233778_at	8.34e-01	6.06e-01	5.25e-01	-6.560257	2.88e-03		
222273_at	8.35e-01	6.06e-01	-5.25e-01	-6.560326	-1.87e-01	PAPOLG	poly(A) polymerase gamma
207272_at	8.35e-01	6.06e-01	-5.25e-01	-6.560346	-1.40e-02	ZNF80	zinc finger protein 80
234432_at	8.35e-01	6.06e-01	-5.25e-01	-6.560363	-5.25e-03		
237102_at	8.35e-01	6.06e-01	5.25e-01	-6.560373	3.08e-03		
218642_s_at	8.35e-01	6.06e-01	-5.25e-01	-6.560385	-2.15e-01	CHCHD7	coiled-coil-helix-coiled-coil-helix domain containing 7
212777_at	8.35e-01	6.06e-01	-5.25e-01	-6.560387	-2.69e-01	SOS1	SOS Ras/Rac guanine nucleotide exchange factor 1
240212_at	8.35e-01	6.06e-01	5.25e-01	-6.560388	6.77e-02	LOC101930370	uncharacterized LOC101930370
1553864_at	8.35e-01	6.06e-01	5.25e-01	-6.560407	8.18e-03	GPR26	G protein-coupled receptor 26
208878_s_at	8.35e-01	6.06e-01	5.25e-01	-6.560415	1.22e-01	PAK2	p21 (RAC1) activated kinase 2
217352_at	8.35e-01	6.06e-01	5.25e-01	-6.56043	1.25e-02		
236376_at	8.35e-01	6.06e-01	-5.25e-01	-6.560449	-2.65e-03	RIMKLA	ribosomal modification protein rimK like family member A
212904_at	8.35e-01	6.06e-01	-5.25e-01	-6.56047	-7.33e-02	LRRC47	leucine rich repeat containing 47
238860_at	8.35e-01	6.06e-01	-5.25e-01	-6.560472	-1.42e-01	OARD1	O-acyl-ADP-ribose deacylase 1
233477_at	8.35e-01	6.06e-01	-5.25e-01	-6.5605	-2.94e-03	KLK15	kallikrein related peptidase 15
229999_at	8.35e-01	6.06e-01	5.25e-01	-6.560533	2.73e-01	LOC101928747///RBMX///SNORD61	uncharacterized LOC101928747///RNA binding motif protein, X-linked///small nucleolar RNA, C/D box 61
229977_at	8.35e-01	6.06e-01	5.24e-01	-6.56055	4.34e-03	RSPH14	radial spoke head 14 homolog
239746_at	8.35e-01	6.06e-01	5.24e-01	-6.560556	1.65e-02	MESDC2	mesoderm development candidate 2
241030_at	8.35e-01	6.07e-01	5.24e-01	-6.560587	1.02e-02		
238343_x_at	8.35e-01	6.07e-01	-5.24e-01	-6.560606	-6.45e-03		
214907_at	8.35e-01	6.07e-01	-5.24e-01	-6.560623	-1.50e-01	CEACAM21	carcinoembryonic antigen related cell adhesion molecule 21
216891_at	8.35e-01	6.07e-01	5.24e-01	-6.560635	1.65e-02		
1562794_at	8.35e-01	6.07e-01	5.24e-01	-6.560656	1.94e-01		
233349_at	8.35e-01	6.07e-01	5.24e-01	-6.560659	2.98e-03		
1559528_at	8.35e-01	6.07e-01	5.24e-01	-6.560691	5.10e-02	LOC100129917	uncharacterized LOC100129917
230436_s_at	8.35e-01	6.07e-01	5.24e-01	-6.560692	3.74e-03	CENPV	centromere protein V
208509_s_at	8.35e-01	6.07e-01	-5.24e-01	-6.560721	-3.40e-03	OR7A17	olfactory receptor family 7 subfamily A member 17
237555_at	8.35e-01	6.07e-01	5.24e-01	-6.560756	5.14e-02	CARS2	cysteinyl-tRNA synthetase 2, mitochondrial (putative)
1562695_at	8.35e-01	6.07e-01	5.24e-01	-6.560758	1.87e-02	FOXN4	forkhead box N4
217558_at	8.35e-01	6.07e-01	-5.24e-01	-6.56076	-4.28e-03	CYP2C9	cytochrome P450 family 2 subfamily C member 9
202331_at	8.35e-01	6.07e-01	-5.24e-01	-6.560769	-1.42e-01	BCKDHA	branched chain keto acid dehydrogenase E1, alpha polypeptide
240545_at	8.35e-01	6.07e-01	5.24e-01	-6.560788	5.75e-03	LOC286382	uncharacterized LOC286382
243412_at	8.35e-01	6.07e-01	5.24e-01	-6.560792	1.85e-02		
212333_at	8.35e-01	6.07e-01	-5.24e-01	-6.560793	-1.27e-01	FAM98A	family with sequence similarity 98 member A
1562946_at	8.35e-01	6.07e-01	5.24e-01	-6.560811	5.92e-02		
236986_at	8.35e-01	6.07e-01	5.24e-01	-6.560822	6.54e-02	LINC00582	long intergenic non-protein coding RNA 582
1555499_a_at	8.35e-01	6.07e-01	5.24e-01	-6.560852	1.68e-02	IFNLR1	interferon lambda receptor 1
240377_at	8.35e-01	6.07e-01	-5.24e-01	-6.560855	-6.09e-03	LOC101930075///LOC101930013///NPIPA8///NPIPA7///NPIPA5///NPIPA2///NPIPA3///PKD1P1///NPIPA1///PKD1	polycystin-1-like///polycystin-1-like///nuclear pore complex interacting protein family member A8///nuclear pore complex interacting protein family member A7///nuclear pore complex interacting protein family member A5///nuclear pore complex interacting protein family member A2///nuclear pore complex interacting protein family member A3///polycystin 1, transient receptor potential channel interacting pseudogene 1///nuclear pore complex interacting protein family member A1///polycystin 1, transient receptor potential channel interacting
235146_at	8.35e-01	6.07e-01	-5.24e-01	-6.560864	-2.36e-01	TMCC3	transmembrane and coiled-coil domain family 3
217898_at	8.35e-01	6.07e-01	5.24e-01	-6.560875	9.03e-02	EMC7	ER membrane protein complex subunit 7
1559883_s_at	8.35e-01	6.07e-01	-5.24e-01	-6.560884	-2.68e-01	SAMHD1	SAM and HD domain containing deoxynucleoside triphosphate triphosphohydrolase 1
1566703_at	8.35e-01	6.07e-01	5.24e-01	-6.56091	3.63e-03		
209650_s_at	8.35e-01	6.07e-01	-5.24e-01	-6.561013	-4.39e-02	TBC1D22A	TBC1 domain family member 22A
231229_at	8.35e-01	6.07e-01	5.24e-01	-6.561027	2.05e-02	HILS1	histone linker H1 domain, spermatid-specific 1 (pseudogene)
233747_at	8.35e-01	6.07e-01	5.24e-01	-6.561034	6.63e-03		
221101_at	8.35e-01	6.07e-01	-5.24e-01	-6.561055	-8.29e-03		
206058_at	8.35e-01	6.07e-01	5.24e-01	-6.561062	2.51e-03	SLC6A12	solute carrier family 6 member 12
236423_at	8.35e-01	6.07e-01	5.23e-01	-6.561097	4.69e-03		
244406_at	8.35e-01	6.07e-01	-5.23e-01	-6.5611	-1.65e-01	ZNF625-ZNF20///ZNF625	ZNF625-ZNF20 readthrough (NMD candidate)///zinc finger protein 625
1552473_at	8.35e-01	6.07e-01	5.23e-01	-6.561102	3.54e-02	GAMT	guanidinoacetate N-methyltransferase
219249_s_at	8.35e-01	6.07e-01	5.23e-01	-6.561128	2.29e-01	FKBP10	FK506 binding protein 10
234368_at	8.35e-01	6.07e-01	-5.23e-01	-6.561136	-3.51e-03		
242993_at	8.35e-01	6.07e-01	-5.23e-01	-6.56114	-7.91e-02		
210292_s_at	8.35e-01	6.07e-01	5.23e-01	-6.561153	1.11e-01	PCDH11Y///PCDH11X	protocadherin 11 Y-linked///protocadherin 11 X-linked
200598_s_at	8.35e-01	6.07e-01	5.23e-01	-6.561165	1.70e-01	MIR3652///HSP90B1	microRNA 3652///heat shock protein 90 beta family member 1
240007_at	8.35e-01	6.07e-01	5.23e-01	-6.56117	7.42e-03		
203985_at	8.35e-01	6.07e-01	5.23e-01	-6.561187	4.67e-02	ZNF212	zinc finger protein 212
1558179_at	8.35e-01	6.07e-01	5.23e-01	-6.561189	9.17e-03	ATP5J2	ATP synthase, H+ transporting, mitochondrial Fo complex subunit F2
222560_at	8.35e-01	6.07e-01	5.23e-01	-6.561207	8.49e-02	LANCL2	LanC like 2
1552320_a_at	8.35e-01	6.07e-01	-5.23e-01	-6.561258	-2.32e-02	CCDC65	coiled-coil domain containing 65
1567303_at	8.35e-01	6.07e-01	-5.23e-01	-6.561295	-6.02e-03		
220417_s_at	8.35e-01	6.07e-01	-5.23e-01	-6.561311	-8.20e-02	THAP4	THAP domain containing 4
241426_at	8.35e-01	6.07e-01	5.23e-01	-6.561334	1.38e-01	CEP44	centrosomal protein 44
242824_at	8.35e-01	6.07e-01	-5.23e-01	-6.561337	-1.75e-01		
242785_at	8.35e-01	6.07e-01	5.23e-01	-6.561341	1.14e-02	EML6	echinoderm microtubule associated protein like 6
203448_s_at	8.35e-01	6.07e-01	5.23e-01	-6.561354	2.30e-01	TERF1	telomeric repeat binding factor 1
243035_at	8.35e-01	6.08e-01	-5.23e-01	-6.561382	-2.93e-03	LOC101927038	uncharacterized LOC101927038
1557475_at	8.35e-01	6.08e-01	-5.23e-01	-6.561393	-1.03e-02	LINC00507	long intergenic non-protein coding RNA 507
1255_g_at	8.35e-01	6.08e-01	5.23e-01	-6.561399	3.06e-03	GUCA1A	guanylate cyclase activator 1A
220730_at	8.35e-01	6.08e-01	5.23e-01	-6.561402	6.96e-02	LOC642533	uncharacterized LOC642533
1556451_at	8.35e-01	6.08e-01	5.23e-01	-6.561416	5.98e-02		
208279_s_at	8.35e-01	6.08e-01	-5.23e-01	-6.561459	-4.61e-03	CDRT1	CMT1A duplicated region transcript 1
222765_x_at	8.35e-01	6.08e-01	-5.23e-01	-6.561498	-8.04e-02	ESF1	ESF1 nucleolar pre-rRNA processing protein homolog
206855_s_at	8.35e-01	6.08e-01	-5.23e-01	-6.561518	-9.28e-02	HYAL2	hyaluronoglucosaminidase 2
244850_at	8.35e-01	6.08e-01	-5.23e-01	-6.561526	-4.72e-03		
238584_at	8.35e-01	6.08e-01	5.23e-01	-6.561544	3.04e-01	IQCA1	IQ motif containing with AAA domain 1
236112_at	8.35e-01	6.08e-01	5.23e-01	-6.561561	4.45e-02	LINC01096	long intergenic non-protein coding RNA 1096
228579_at	8.35e-01	6.08e-01	5.23e-01	-6.561576	1.07e-01	KCNQ3	potassium voltage-gated channel subfamily Q member 3
1566934_at	8.35e-01	6.08e-01	5.23e-01	-6.561581	3.18e-03	TYRO3P	TYRO3P protein tyrosine kinase pseudogene
231409_at	8.35e-01	6.08e-01	-5.23e-01	-6.561586	-2.99e-03		
217526_at	8.35e-01	6.08e-01	5.23e-01	-6.56159	1.18e-01	NFATC2IP	nuclear factor of activated T-cells 2 interacting protein
232821_at	8.35e-01	6.08e-01	-5.23e-01	-6.561601	-2.25e-02	GTSF1L	gametocyte specific factor 1 like
234126_at	8.35e-01	6.08e-01	-5.23e-01	-6.561615	-3.36e-03		
223952_x_at	8.35e-01	6.08e-01	-5.22e-01	-6.561655	-3.80e-01	DHRS9	dehydrogenase/reductase 9
202858_at	8.35e-01	6.08e-01	5.22e-01	-6.56171	9.89e-02	U2AF1	U2 small nuclear RNA auxiliary factor 1
1562296_at	8.35e-01	6.08e-01	-5.22e-01	-6.561747	-2.88e-03		
1562020_s_at	8.35e-01	6.08e-01	5.22e-01	-6.561752	7.22e-03	NT5DC4	5'-nucleotidase domain containing 4
232295_at	8.35e-01	6.08e-01	5.22e-01	-6.561821	1.95e-01	GFM1	G elongation factor mitochondrial 1
233568_x_at	8.35e-01	6.08e-01	-5.22e-01	-6.561842	-4.33e-02	CWF19L1	CWF19-like 1, cell cycle control (S. pombe)
229136_s_at	8.35e-01	6.08e-01	5.22e-01	-6.561847	2.51e-03		
204483_at	8.35e-01	6.08e-01	5.22e-01	-6.561847	5.74e-02	ENO3	enolase 3
205361_s_at	8.35e-01	6.08e-01	5.22e-01	-6.561873	1.08e-01	PFDN4	prefoldin subunit 4
1570571_at	8.35e-01	6.08e-01	5.22e-01	-6.56188	1.46e-01	CCDC91	coiled-coil domain containing 91
215995_x_at	8.35e-01	6.08e-01	-5.22e-01	-6.561887	-2.30e-02		
215860_at	8.35e-01	6.08e-01	5.22e-01	-6.561891	7.48e-02	SYT12	synaptotagmin 12
1554495_s_at	8.35e-01	6.08e-01	-5.22e-01	-6.561916	-3.08e-03	MTHFSD	methenyltetrahydrofolate synthetase domain containing
1556338_at	8.35e-01	6.08e-01	5.22e-01	-6.56192	1.76e-01		
1564072_at	8.35e-01	6.08e-01	5.22e-01	-6.561928	3.18e-03	MYH16	myosin heavy chain 16 pseudogene
242055_at	8.35e-01	6.08e-01	5.22e-01	-6.561936	2.83e-01	PSMG4	proteasome assembly chaperone 4
227910_at	8.36e-01	6.08e-01	5.22e-01	-6.562054	7.15e-02	XPNPEP3	X-prolyl aminopeptidase 3
212776_s_at	8.36e-01	6.08e-01	5.22e-01	-6.562065	1.94e-01	OBSL1	obscurin like 1
216017_s_at	8.36e-01	6.08e-01	5.22e-01	-6.562067	2.28e-02	NAB2	NGFI-A binding protein 2
1554432_x_at	8.36e-01	6.08e-01	5.22e-01	-6.562073	2.68e-02	SMIM11A	small integral membrane protein 11A
221644_s_at	8.36e-01	6.08e-01	5.22e-01	-6.562086	2.51e-03	SLC45A2	solute carrier family 45 member 2
1558654_at	8.36e-01	6.08e-01	5.22e-01	-6.562132	5.86e-02	PPM1H	protein phosphatase, Mg2+/Mn2+ dependent 1H
215853_at	8.36e-01	6.08e-01	5.22e-01	-6.56214	3.56e-03		
230369_at	8.36e-01	6.09e-01	-5.22e-01	-6.562151	-2.40e-01	GPR161	G protein-coupled receptor 161
